602542,3541.26977539,10551.50976562,175328.00000000,389,383,372
605536,3541.27001953,10551.50976562,2370.90014648,387,383,373
608567,3541.27001953,10551.50976562,2370.90014648,386,383,373
610641,3541.27001953,10551.50976562,2370.90014648,386,383,372
613565,3541.27001953,10551.50976562,2370.90014648,387,384,373
615633,3541.27001953,10551.51074218,2370.90014648,387,385,373
618505,3541.27001953,10551.51074218,2370.90014648,386,384,372
620589,3541.27001953,10551.50976562,2370.90014648,386,384,373
623520,3541.27001953,10551.50976562,2370.90014648,386,384,372
626508,3541.27001953,10551.50976562,2370.90014648,386,385,371
629558,3541.27026367,10551.50976562,2370.80004882,385,383,371
631626,3541.27026367,10551.50976562,2370.80004882,386,385,372
634532,3541.27026367,10551.50976562,2370.80004882,388,385,371
636611,3541.27026367,10551.50976562,2370.80004882,387,385,373
639505,3541.27050781,10551.50976562,2370.80004882,386,382,369
642504,3541.27050781,10551.50976562,2370.80004882,386,384,371
645483,3541.27050781,10551.51074218,2370.80004882,144,217,268
647576,3541.27050781,10551.51074218,2370.80004882,368,231,190
650526,3541.27050781,10551.50976562,2370.80004882,442,308,292
653502,3541.27075195,10551.50976562,2370.80004882,370,476,331
656501,3541.27148437,10551.50878906,2370.80004882,253,415,307
659481,3541.27368164,10551.50585937,2370.00000000,409,357,351
662453,3541.27685546,10551.50292968,2369.10009765,305,326,322
664521,3541.27832031,10551.50292968,2368.10009765,906,808,764
667503,3541.27905273,10551.50292968,2367.50000000,181,261,260
670505,3541.27978515,10551.50292968,2366.69995117,428,460,422
673505,3541.28002929,10551.50292968,2366.19995117,530,575,549
676456,3541.28076171,10551.50292968,2365.30004882,502,434,384
678549,3541.28149414,10551.50292968,2364.60009765,396,393,368
681431,3541.28271484,10551.50195312,2363.90014648,531,498,464
683506,3541.28295898,10551.50097656,2363.50000000,476,448,423
686430,3541.28369140,10551.50000000,2363.19995117,364,376,370
688542,3541.28369140,10551.49902343,2362.90014648,424,418,385
691485,3541.28393554,10551.49804687,2362.30004882,474,465,440
694466,3541.28466796,10551.49707031,2361.10009765,547,514,470
697438,3541.28564453,10551.49609375,2360.69995117,157,219,230
700456,3541.28686523,10551.49511718,2359.69995117,529,465,436
703425,3541.28833007,10551.49511718,2359.30004882,328,293,401
705495,3541.28833007,10551.49511718,2359.30004882,960,959,912
708413,3541.28857421,10551.49511718,2359.19995117,587,586,552
711395,3541.28930664,10551.49511718,2359.00000000,212,165,238
713492,3541.29028320,10551.49414062,2358.40014648,2,0,0
716448,3541.28930664,10551.49511718,2357.80004882,682,475,413
719453,3541.28881835,10551.49414062,2357.50000000,658,590,551
721524,3541.28881835,10551.49414062,2357.50000000,825,754,697
724399,3541.28857421,10551.49414062,2357.40014648,780,675,562
726466,3541.28833007,10551.49414062,2357.40014648,778,763,710
729371,3541.28833007,10551.49414062,2357.30004882,427,411,403
731461,3541.28833007,10551.49316406,2357.30004882,371,320,284
734364,3541.28808593,10551.49414062,2357.30004882,1003,843,902
736432,3541.28808593,10551.49316406,2356.60009765,321,362,327
739419,3541.28857421,10551.49218750,2356.00000000,1023,1023,1023
742369,3541.29077148,10551.49121093,2354.80004882,245,379,457
744459,3541.29150390,10551.49023437,2354.10009765,167,247,301
747394,3541.29199218,10551.48925781,2353.60009765,215,234,234
750372,3541.29321289,10551.48925781,2352.90014648,538,522,504
753367,3541.29272460,10551.49023437,2352.50000000,443,445,427
755486,3541.29296875,10551.49023437,2352.10009765,717,595,549
758406,3541.29370117,10551.49023437,2351.69995117,1016,896,934
761412,3541.29492187,10551.48925781,2350.50000000,945,614,710
764396,3541.29711914,10551.48925781,2348.90014648,470,529,457
767352,3541.29687500,10551.48925781,2347.90014648,804,683,667
770342,3541.29589843,10551.48828125,2346.40014648,812,620,576
773369,3541.29638671,10551.48828125,2345.40014648,446,373,328
776386,3541.29760742,10551.48828125,2344.40014648,1023,1020,1023
779385,3541.29809570,10551.49023437,2343.40014648,814,693,687
782376,3541.29785156,10551.49121093,2342.50000000,929,971,1003
785381,3541.29736328,10551.49316406,2342.30004882,67,109,142
788320,3541.29711914,10551.49218750,2341.90014648,354,419,430
791325,3541.29687500,10551.49316406,2341.69995117,798,704,637
794324,3541.29638671,10551.49218750,2341.50000000,535,464,315
797371,3541.29589843,10551.49218750,2340.69995117,368,347,359
799442,3541.29541015,10551.49121093,2340.30004882,733,657,569
802354,3541.29443359,10551.49121093,2339.50000000,409,428,385
804433,3541.29370117,10551.49023437,2339.10009765,534,435,402
807302,3541.29223632,10551.48925781,2338.69995117,960,881,880
809393,3541.29248046,10551.48730468,2338.00000000,285,500,440
812298,3541.29321289,10551.48632812,2337.50000000,331,414,518
815306,3541.29321289,10551.48632812,2336.90014648,575,623,605
818329,3541.29150390,10551.48632812,2336.30004882,182,265,292
820415,3541.29150390,10551.48632812,2335.90014648,777,668,555
823335,3541.29174804,10551.48730468,2335.10009765,155,305,311
826302,3541.29248046,10551.48632812,2334.60009765,506,582,429
829275,3541.29443359,10551.48535156,2333.80004882,837,700,647
832280,3541.29467773,10551.48535156,2333.40014648,791,836,791
835262,3541.29418945,10551.48535156,2332.50000000,482,708,625
838255,3541.29370117,10551.48535156,2331.69995117,260,464,462
841285,3541.29296875,10551.48437500,2330.80004882,809,686,672
844310,3541.29296875,10551.48437500,2329.80004882,373,164,214
847279,3541.29199218,10551.48535156,2328.90014648,1023,1023,1023
850262,3541.29077148,10551.48339843,2328.00000000,355,351,399
853268,3541.29101562,10551.48242187,2327.19995117,464,437,434
856253,3541.28784179,10551.48144531,2326.00000000,817,743,665
859246,3541.28808593,10551.48046875,2324.40014648,229,288,282
862244,3541.28857421,10551.48046875,2323.30004882,296,327,326
864348,3541.28857421,10551.48144531,2322.40014648,392,442,408
867261,3541.28833007,10551.48144531,2321.90014648,836,749,657
869360,3541.29101562,10551.48144531,2321.80004882,749,748,795
872228,3541.29199218,10551.48242187,2321.40014648,559,494,548
874300,3541.29223632,10551.48339843,2320.90014648,712,661,651
877232,3541.29150390,10551.48437500,2320.50000000,301,322,312
880234,3541.28930664,10551.48632812,2319.80004882,584,551,529
882306,3541.28808593,10551.48632812,2319.30004882,531,505,474
885270,3541.28930664,10551.48828125,2318.50000000,505,483,468
888290,3541.28930664,10551.48925781,2317.69995117,211,255,263
891270,3541.28955078,10551.49218750,2316.80004882,228,274,287
894243,3541.28979492,10551.49121093,2316.30004882,507,462,455
897205,3541.28979492,10551.49218750,2315.90014648,442,479,456
899331,3541.29028320,10551.49121093,2315.60009765,480,453,432
902237,3541.29101562,10551.49023437,2314.60009765,591,521,494
905249,3541.29248046,10551.48925781,2313.80004882,412,400,386
908223,3541.29394531,10551.49023437,2313.19995117,489,445,429
910327,3541.29394531,10551.49023437,2312.69995117,437,426,401
913270,3541.29467773,10551.49023437,2312.00000000,617,599,543
916216,3541.29638671,10551.49023437,2311.10009765,395,409,395
919196,3541.29711914,10551.49023437,2310.40014648,493,472,438
922203,3541.29760742,10551.49023437,2309.69995117,444,449,419
925200,3541.29760742,10551.49023437,2308.90014648,428,425,405
927298,3541.29760742,10551.49023437,2308.19995117,128,263,263
930255,3541.29638671,10551.49218750,2307.90014648,394,437,288
933252,3541.29663085,10551.49121093,2307.50000000,361,283,279
936232,3541.29711914,10551.49121093,2307.19995117,126,139,201
939175,3541.29711914,10551.49121093,2307.10009765,682,623,573
941299,3541.29736328,10551.49218750,2306.90014648,643,731,708
944177,3541.29736328,10551.49121093,2307.10009765,1023,1023,1023
947185,3541.29736328,10551.49121093,2306.80004882,834,860,724
950163,3541.29736328,10551.49023437,2306.69995117,871,870,754
952230,3541.29760742,10551.49023437,2306.60009765,726,649,704
955168,3541.29760742,10551.49023437,2306.80004882,149,159,242
957247,3541.29760742,10551.49121093,2307.00000000,50,35,97
960164,3541.29809570,10551.49121093,2306.69995117,47,71,101
962244,3541.29833984,10551.49121093,2306.50000000,605,500,455
965216,3541.29833984,10551.49121093,2306.30004882,493,430,423
968158,3541.29760742,10551.49316406,2307.19995117,765,661,568
970227,3541.29760742,10551.49316406,2307.00000000,869,773,711
973211,3541.29760742,10551.49218750,2307.00000000,312,455,435
976139,3541.29833984,10551.49218750,2306.90014648,47,71,107
979131,3541.29858398,10551.49121093,2306.80004882,586,531,477
981214,3541.29858398,10551.49218750,2306.80004882,266,408,369
984179,3541.29882812,10551.49218750,2306.80004882,339,383,357
987139,3541.29833984,10551.49218750,2307.10009765,498,448,423
989214,3541.29760742,10551.49316406,2307.40014648,349,375,341
992137,3541.29663085,10551.49316406,2307.40014648,100,227,211
994251,3541.29565429,10551.49316406,2307.40014648,152,234,282
997122,3541.29418945,10551.49511718,2307.30004882,380,341,323
1000134,3541.29248046,10551.49511718,2307.40014648,137,202,256
1003115,3541.29150390,10551.49609375,2307.19995117,306,378,433
1005239,3541.29101562,10551.49707031,2307.00000000,487,419,396
1008128,3541.28979492,10551.49707031,2306.80004882,77,168,168
1011154,3541.28808593,10551.49511718,2306.50000000,362,378,399
1014163,3541.28759765,10551.49414062,2306.19995117,341,403,386
1017149,3541.28710937,10551.49316406,2305.80004882,115,210,251
1019243,3541.28686523,10551.49316406,2305.69995117,876,819,731
1022105,3541.28662109,10551.49609375,2305.69995117,258,314,317
1025122,3541.28710937,10551.49609375,2305.40014648,543,539,457
1028092,3541.28759765,10551.49609375,2305.00000000,516,490,474
1031114,3541.28833007,10551.49414062,2304.50000000,360,386,378
1034070,3541.28833007,10551.49023437,2303.90014648,597,551,510
1036184,3541.28833007,10551.48925781,2303.40014648,326,339,335
1039140,3541.28808593,10551.48828125,2302.60009765,442,429,400
1042084,3541.28588867,10551.49316406,2302.50000000,437,431,405
1045090,3541.28491210,10551.49511718,2302.19995117,245,282,294
1048136,3541.28417968,10551.49609375,2301.80004882,567,521,475
1051056,3541.28417968,10551.49511718,2301.50000000,345,361,359
1053134,3541.28417968,10551.49609375,2301.10009765,324,339,342
1056114,3541.28417968,10551.49609375,2300.50000000,471,448,425
1059086,3541.28417968,10551.49707031,2300.80004882,540,517,470
1062121,3541.28393554,10551.49707031,2300.69995117,161,234,266
1065057,3541.28369140,10551.49804687,2301.10009765,995,1006,957
1067149,3541.28369140,10551.49804687,2300.90014648,835,757,681
1070070,3541.28344726,10551.49804687,2300.69995117,95,189,203
1073071,3541.28320312,10551.49804687,2300.60009765,508,441,363
1075156,3541.28271484,10551.49902343,2301.00000000,94,170,167
1078086,3541.28344726,10551.50000000,2301.50000000,100,151,189
1080161,3541.28369140,10551.50097656,2301.80004882,827,899,725
1083074,3541.28344726,10551.50097656,2301.60009765,601,623,673
1086022,3541.28344726,10551.50000000,2301.50000000,618,587,645
1088091,3541.28320312,10551.50000000,2301.50000000,816,637,610
1090157,3541.28320312,10551.50000000,2301.40014648,849,893,730
1093023,3541.28662109,10551.50292968,2301.60009765,475,502,478
1096087,3541.28930664,10551.50488281,2301.30004882,116,155,205
1099076,3541.29101562,10551.50585937,2301.19995117,744,753,619
1102069,3541.29248046,10551.50585937,2300.90014648,382,356,401
1104137,3541.29150390,10551.51171875,2301.80004882,610,525,430
1107024,3541.29150390,10551.51562500,2302.90014648,451,408,384
1109092,3541.29223632,10551.51660156,2303.00000000,241,313,326
1111999,3541.29370117,10551.51660156,2302.90014648,564,557,502
1115017,3541.29565429,10551.51660156,2302.60009765,391,411,378
1117107,3541.29614257,10551.51660156,2302.40014648,836,745,659
1120041,3541.29736328,10551.51660156,2302.00000000,744,655,581
1122123,3541.29809570,10551.51757812,2301.69995117,306,327,352
1125031,3541.29931640,10551.52148437,2301.90014648,744,658,584
1127976,3541.30004882,10551.52343750,2301.90014648,489,551,503
1130047,3541.30078125,10551.52343750,2301.60009765,402,374,405
1132979,3541.30102539,10551.52441406,2301.30004882,308,304,330
1135965,3541.30102539,10551.52441406,2301.30004882,709,655,583
1138082,3541.30102539,10551.52539062,2301.30004882,619,557,502
1141017,3541.30126953,10551.52539062,2300.90014648,409,406,374
1144011,3541.30126953,10551.52539062,2300.69995117,423,415,409
1146653,3541.30126953,10551.52441406,2300.60009765,435,428,420
1149649,3541.30102539,10551.52441406,2300.69995117,440,430,419
1151727,3541.30102539,10551.52539062,2300.69995117,433,425,415
1154652,3541.30102539,10551.52539062,2300.60009765,439,424,413
1157658,3541.30102539,10551.52539062,2300.60009765,454,439,423
1160646,3541.30102539,10551.52539062,2300.60009765,405,401,392
1162714,3541.30102539,10551.52539062,2300.50000000,425,421,410
1165641,3541.30078125,10551.52539062,2300.50000000,454,440,423
1168649,3541.30078125,10551.52539062,2300.50000000,438,430,415
1170949,3541.30102539,10551.52539062,2300.50000000,442,435,418
1173941,3541.30102539,10551.52441406,2300.50000000,369,379,377
1176974,3541.29931640,10551.53125000,2301.80004882,518,481,452
1179932,3541.29980468,10551.53320312,2302.30004882,524,541,518
1182008,3541.30004882,10551.53417968,2302.40014648,154,253,291
1184912,3541.29882812,10551.53222656,2302.60009765,495,438,389
1187031,3541.29809570,10551.53125000,2302.60009765,474,438,433
1189974,3541.29907226,10551.53125000,2302.69995117,746,461,436
1192922,3541.29833984,10551.53222656,2302.80004882,297,284,347
1195893,3541.29809570,10551.53222656,2302.69995117,733,633,553
1197967,3541.29931640,10551.53222656,2302.69995117,537,590,532
1200855,3541.29956054,10551.53125000,2302.69995117,648,632,576
